sam_mMstar,sam_stdMstar,sam_mRstar,sam_stdRstar,sim_mMstar,sim_stdMstar,sim_mRstar,sim_stdRstar
9.496222974253115,0.28380136316846893,0.6364620504067134,0.31949600910025044,9.459537506728886,0.2898345498682057,0.623032223873509,0.11858482441336701
10.449265502120923,0.28090159586114827,0.6833001748068962,0.3131424684082204,10.36554098359453,0.2562112211583473,0.7063145153190138,0.14509550144684735
11.208054481293535,0.17520848486435608,0.8613343298299285,0.3284259918988693,11.28446550506731,0.23663858117448647,1.2117607111808004,0.20368271682108083
